data,date,time,datetime,category,category_desc,matrix_id,rid,outLat,outLong,inLat,inLong
גבים,17.05.2021,23:02:00,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13099,,,31.513,34.452
 מכללת ספיר,17.05.2021,23:02:00,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13099,,,31.513,34.452
ברור חיל,17.05.2021,23:01:45,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13098,,,31.513,34.452
כפר עזה,17.05.2021,23:01:39,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13097,,,31.513,34.452
שדרות,17.05.2021,23:01:39,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13096,,,31.513,34.452
 איבים,17.05.2021,23:01:39,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13096,,,31.513,34.452
מטווח ניר עם,17.05.2021,23:01:34,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13095,,,31.513,34.452
מפלסים,17.05.2021,23:01:34,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13094,,,31.513,34.452
ניר עם,17.05.2021,23:01:34,2021-05-17T23:02:00,1,ירי רקטות וטילים,1,13093,,,31.513,34.452
מטווח ניר עם,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13092,,,31.513,34.452
מפלסים,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13091,,,31.513,34.452
ארז,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13090,,,31.513,34.452
גבים,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13089,,,31.513,34.452
 מכללת ספיר,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13089,,,31.513,34.452
חוות שיקמים,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13088,,,31.513,34.452
דורות,17.05.2021,22:06:52,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13087,,,31.513,34.452
שדרות,17.05.2021,22:06:47,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13086,,,31.513,34.452
 איבים,17.05.2021,22:06:47,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13086,,,31.513,34.452
ניר עם,17.05.2021,22:06:47,2021-05-17T22:07:00,1,ירי רקטות וטילים,1,13085,,,31.513,34.452
חוות שיקמים,17.05.2021,21:40:13,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13084,,,31.513,34.452
דורות,17.05.2021,21:40:13,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13083,,,31.513,34.452
גבים,17.05.2021,21:40:13,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13082,,,31.513,34.452
 מכללת ספיר,17.05.2021,21:40:13,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13082,,,31.513,34.452
מטווח ניר עם,17.05.2021,21:40:02,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13081,,,31.513,34.452
שדרות,17.05.2021,21:39:57,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13080,,,31.513,34.452
 איבים,17.05.2021,21:39:57,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13080,,,31.513,34.452
ניר עם,17.05.2021,21:39:57,2021-05-17T21:40:00,1,ירי רקטות וטילים,1,13079,,,31.513,34.452
בית הגדי,17.05.2021,21:11:30,2021-05-17T21:12:00,1,ירי רקטות וטילים,1,13078,,,31.513,34.452
שרשרת,17.05.2021,21:11:30,2021-05-17T21:12:00,1,ירי רקטות וטילים,1,13077,,,31.513,34.452
מעגלים גבעולים מלילות,17.05.2021,21:11:30,2021-05-17T21:12:00,1,ירי רקטות וטילים,1,13076,,,31.513,34.452
נתיבות,17.05.2021,21:11:24,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13075,,,31.513,34.452
תקומה,17.05.2021,21:11:24,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13074,,,31.513,34.452
תקומה וחוות יזרעם,17.05.2021,21:11:24,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13073,,,31.513,34.452
שוקדה,17.05.2021,21:11:19,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13072,,,31.513,34.452
עלומים,17.05.2021,21:11:19,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13071,,,31.513,34.452
כפר מימון ותושיה,17.05.2021,21:11:19,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13070,,,31.513,34.452
זמרת ושובה,17.05.2021,21:11:19,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13069,,,31.513,34.452
בארי,17.05.2021,21:11:19,2021-05-17T21:11:00,1,ירי רקטות וטילים,1,13068,,,31.513,34.452
כיסופים,17.05.2021,21:08:24,2021-05-17T21:08:00,1,ירי רקטות וטילים,1,13067,,,31.513,34.452
שדה אברהם,17.05.2021,19:25:52,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13066,,,31.513,34.452
יתד,17.05.2021,19:25:52,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13065,,,31.513,34.452
יבול,17.05.2021,19:25:52,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13064,,,31.513,34.452
חולית,17.05.2021,19:25:52,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13063,,,31.513,34.452
אבשלום,17.05.2021,19:25:52,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13062,,,31.513,34.452
כרם שלום,17.05.2021,19:25:32,2021-05-17T19:26:00,1,ירי רקטות וטילים,1,13061,,,31.513,34.452
ארז,17.05.2021,19:22:09,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13060,,,31.513,34.452
שדרות,17.05.2021,19:21:58,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13059,,,31.513,34.452
 איבים,17.05.2021,19:21:58,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13059,,,31.513,34.452
ניר עם,17.05.2021,19:21:58,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13058,,,31.513,34.452
מטווח ניר עם,17.05.2021,19:21:48,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13057,,,31.513,34.452
מפלסים,17.05.2021,19:21:48,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13056,,,31.513,34.452
כפר עזה,17.05.2021,19:21:48,2021-05-17T19:22:00,1,ירי רקטות וטילים,1,13055,,,31.513,34.452
מטווח ניר עם,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13054,,,31.513,34.452
מפלסים,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13053,,,31.513,34.452
שדרות,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13052,,,31.513,34.452
 איבים,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13052,,,31.513,34.452
ניר עם,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13051,,,31.513,34.452
גבים,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13050,,,31.513,34.452
 מכללת ספיר,17.05.2021,19:11:25,2021-05-17T19:11:00,1,ירי רקטות וטילים,1,13050,,,31.513,34.452
כרם שלום,17.05.2021,19:02:47,2021-05-17T19:03:00,1,ירי רקטות וטילים,1,13049,,,31.513,34.452
אשדוד - יא,17.05.2021,19:00:54,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13048,,,31.513,34.452
מרינה,17.05.2021,19:00:54,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13048,,,31.513,34.452
סעד,17.05.2021,19:00:49,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13047,,,31.513,34.452
נחל עוז,17.05.2021,19:00:42,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13046,,,31.513,34.452
כרמיה,17.05.2021,19:00:42,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13045,,,31.513,34.452
זיקים,17.05.2021,19:00:42,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13044,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,17.05.2021,19:00:42,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13043,,,31.513,34.452
אשקלון,17.05.2021,19:00:42,2021-05-17T19:01:00,1,ירי רקטות וטילים,1,13042,,,31.513,34.452
כרם שלום,17.05.2021,19:00:22,2021-05-17T19:00:00,1,ירי רקטות וטילים,1,13041,,,31.513,34.452
שדה ניצן,17.05.2021,18:58:55,2021-05-17T18:59:00,1,ירי רקטות וטילים,1,13040,,,31.513,34.452
מבטחים עמיעוז ישע,17.05.2021,18:58:45,2021-05-17T18:59:00,1,ירי רקטות וטילים,1,13039,,,31.513,34.452
צוחר ואוהד,17.05.2021,18:58:45,2021-05-17T18:59:00,1,ירי רקטות וטילים,1,13038,,,31.513,34.452
תקומה וחוות יזרעם,17.05.2021,18:53:16,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13037,,,31.513,34.452
תקומה,17.05.2021,18:53:11,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13036,,,31.513,34.452
עלומים,17.05.2021,18:53:01,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13035,,,31.513,34.452
סעד,17.05.2021,18:53:01,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13034,,,31.513,34.452
כפר מימון ותושיה,17.05.2021,18:53:01,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13033,,,31.513,34.452
זמרת ושובה,17.05.2021,18:53:01,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13032,,,31.513,34.452
שוקדה,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13031,,,31.513,34.452
נתיבות,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13030,,,31.513,34.452
בארי,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13029,,,31.513,34.452
משען,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13028,,,31.513,34.452
כפר סילבר,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13027,,,31.513,34.452
בת הדר,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13026,,,31.513,34.452
ברכיה,17.05.2021,18:52:56,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13025,,,31.513,34.452
אזור תעשייה צפוני אשקלון,17.05.2021,18:52:39,2021-05-17T18:53:00,1,ירי רקטות וטילים,1,13024,,,31.513,34.452
באר גנים,17.05.2021,18:52:29,2021-05-17T18:52:00,1,ירי רקטות וטילים,1,13023,,,31.513,34.452
אשקלון,17.05.2021,18:52:29,2021-05-17T18:52:00,1,ירי רקטות וטילים,1,13022,,,31.513,34.452
רעים,17.05.2021,18:48:06,2021-05-17T18:48:00,1,ירי רקטות וטילים,1,13021,,,31.513,34.452
כיסופים,17.05.2021,18:47:56,2021-05-17T18:48:00,1,ירי רקטות וטילים,1,13020,,,31.513,34.452
עלומים,17.05.2021,18:37:43,2021-05-17T18:38:00,1,ירי רקטות וטילים,1,13019,,,31.513,34.452
נחל עוז,17.05.2021,18:37:43,2021-05-17T18:38:00,1,ירי רקטות וטילים,1,13018,,,31.513,34.452
נתיב העשרה,17.05.2021,18:21:30,2021-05-17T18:22:00,1,ירי רקטות וטילים,1,13017,,,31.513,34.452
סעד,17.05.2021,17:53:49,2021-05-17T17:54:00,1,ירי רקטות וטילים,1,13016,,,31.513,34.452
חצרים,17.05.2021,17:47:26,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13015,,,31.513,34.452
עזר,17.05.2021,17:47:10,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13014,,,31.513,34.452
ניצנים,17.05.2021,17:47:10,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13013,,,31.513,34.452
ניצן,17.05.2021,17:47:10,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13012,,,31.513,34.452
בית עזרא,17.05.2021,17:47:10,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13011,,,31.513,34.452
אמונים,17.05.2021,17:47:10,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13010,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,17.05.2021,17:46:58,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13009,,,31.513,34.452
אשדוד - ג,17.05.2021,17:46:58,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13008,,,31.513,34.452
באר שבע - מזרח,17.05.2021,17:46:53,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13007,,,31.513,34.452
ניר עוז,17.05.2021,17:46:48,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13006,,,31.513,34.452
כיסופים,17.05.2021,17:46:48,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13005,,,31.513,34.452
אשדוד - א,17.05.2021,17:46:47,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13004,,,31.513,34.452
עין השלושה,17.05.2021,17:46:47,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13003,,,31.513,34.452
נירים,17.05.2021,17:46:47,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13002,,,31.513,34.452
באר שבע - מערב,17.05.2021,17:46:47,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13001,,,31.513,34.452
באר שבע - דרום,17.05.2021,17:46:47,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,13000,,,31.513,34.452
שתולים,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12999,,,31.513,34.452
שדה עוזיהו,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12998,,,31.513,34.452
גן יבנה,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12997,,,31.513,34.452
אשדוד - ח,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12996,,,31.513,34.452
אזור תעשייה עד הלום,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12995,,,31.513,34.452
אשדוד - יא,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12994,,,31.513,34.452
מרינה,17.05.2021,17:46:42,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12994,,,31.513,34.452
רעים,17.05.2021,17:46:36,2021-05-17T17:47:00,1,ירי רקטות וטילים,1,12993,,,31.513,34.452
נתיב העשרה,17.05.2021,17:46:26,2021-05-17T17:46:00,1,ירי רקטות וטילים,1,12992,,,31.513,34.452
זיקים,17.05.2021,17:46:26,2021-05-17T17:46:00,1,ירי רקטות וטילים,1,12991,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,17.05.2021,17:46:26,2021-05-17T17:46:00,1,ירי רקטות וטילים,1,12990,,,31.513,34.452
אשקלון,17.05.2021,17:46:26,2021-05-17T17:46:00,1,ירי רקטות וטילים,1,12989,,,31.513,34.452
נתיב העשרה,17.05.2021,17:32:37,2021-05-17T17:33:00,1,ירי רקטות וטילים,1,12988,,,31.513,34.452
נתיב העשרה,17.05.2021,17:31:25,2021-05-17T17:31:00,1,ירי רקטות וטילים,1,12987,,,31.513,34.452
אשקלון,17.05.2021,17:20:31,2021-05-17T17:21:00,1,ירי רקטות וטילים,1,12986,,,31.513,34.452
ניצנים,17.05.2021,17:00:28,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12985,,,31.513,34.452
ניצן,17.05.2021,17:00:28,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12984,,,31.513,34.452
שתולים,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12983,,,31.513,34.452
שדה עוזיהו,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12982,,,31.513,34.452
בית עזרא,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12981,,,31.513,34.452
גן יבנה,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12980,,,31.513,34.452
אשדוד - ח,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12979,,,31.513,34.452
אזור תעשייה עד הלום,17.05.2021,16:59:57,2021-05-17T17:00:00,1,ירי רקטות וטילים,1,12978,,,31.513,34.452
עלומים,17.05.2021,16:06:22,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12977,,,31.513,34.452
סעד,17.05.2021,16:06:22,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12976,,,31.513,34.452
נחל עוז,17.05.2021,16:06:22,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12975,,,31.513,34.452
כפר עזה,17.05.2021,16:06:22,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12974,,,31.513,34.452
זמרת ושובה,17.05.2021,16:06:22,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12973,,,31.513,34.452
זיקים,17.05.2021,16:06:02,2021-05-17T16:06:00,1,ירי רקטות וטילים,1,12972,,,31.513,34.452
כפר עזה,17.05.2021,15:59:51,2021-05-17T16:00:00,1,ירי רקטות וטילים,1,12971,,,31.513,34.452
נחל עוז,17.05.2021,15:39:42,2021-05-17T15:40:00,1,ירי רקטות וטילים,1,12970,,,31.513,34.452
משואות יצחק,17.05.2021,15:00:20,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12969,,,31.513,34.452
עין צורים,17.05.2021,14:59:50,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12968,,,31.513,34.452
שפיר,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12967,,,31.513,34.452
מרכז שפירא,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12966,,,31.513,34.452
קריית מלאכי,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12965,,,31.513,34.452
כפר ורבורג,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12964,,,31.513,34.452
באר טוביה,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12963,,,31.513,34.452
אביגדור,17.05.2021,14:59:44,2021-05-17T15:00:00,1,ירי רקטות וטילים,1,12962,,,31.513,34.452
נחל עוז,17.05.2021,14:59:28,2021-05-17T14:59:00,1,ירי רקטות וטילים,1,12961,,,31.513,34.452
סופה,17.05.2021,14:57:47,2021-05-17T14:58:00,1,ירי רקטות וטילים,1,12960,,,31.513,34.452
פטיש,17.05.2021,14:32:00,2021-05-17T14:32:00,1,ירי רקטות וטילים,1,12959,,,31.513,34.452
אורים,17.05.2021,14:31:45,2021-05-17T14:32:00,1,ירי רקטות וטילים,1,12958,,,31.513,34.452
כיסופים,17.05.2021,14:25:28,2021-05-17T14:25:00,1,ירי רקטות וטילים,1,12957,,,31.513,34.452
יכיני,17.05.2021,14:22:41,2021-05-17T14:23:00,1,ירי רקטות וטילים,1,12956,,,31.513,34.452
יושיביה,17.05.2021,14:22:30,2021-05-17T14:23:00,1,ירי רקטות וטילים,1,12955,,,31.513,34.452
תקומה,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12954,,,31.513,34.452
תקומה וחוות יזרעם,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12953,,,31.513,34.452
שוקדה,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12952,,,31.513,34.452
סעד,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12951,,,31.513,34.452
כפר מימון ותושיה,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12950,,,31.513,34.452
זמרת ושובה,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12949,,,31.513,34.452
נתיבות,17.05.2021,14:22:25,2021-05-17T14:22:00,1,ירי רקטות וטילים,1,12948,,,31.513,34.452
כיסופים,17.05.2021,14:07:28,2021-05-17T14:07:00,1,ירי רקטות וטילים,1,12947,,,31.513,34.452
ואדי אל נעם,17.05.2021,14:00:40,2021-05-17T14:01:00,1,ירי רקטות וטילים,1,12946,,,31.513,34.452
תלמי ביל''ו,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12945,,,31.513,34.452
יושיביה,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12944,,,31.513,34.452
בית הגדי,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12943,,,31.513,34.452
תקומה וחוות יזרעם,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12942,,,31.513,34.452
סעד,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12941,,,31.513,34.452
כפר מימון ותושיה,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12940,,,31.513,34.452
זמרת ושובה,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12939,,,31.513,34.452
נתיבות,17.05.2021,13:59:38,2021-05-17T14:00:00,1,ירי רקטות וטילים,1,12938,,,31.513,34.452
