data,date,time,datetime,outLat,outLong,inLat,inLong
בית הגדי,12.11.2019,8:51,2019-11-12T08:52:00,,,31.513,34.452
כפר מימון ותושיה,12.11.2019,8:51,2019-11-12T08:52:00,,,31.513,34.452
כפר מימון ותושיה,12.11.2019,8:37,2019-11-12T08:37:00,,,31.513,34.452
זמרת ושובה,12.11.2019,8:37,2019-11-12T08:37:00,,,31.513,34.452
שוקדה,12.11.2019,8:37,2019-11-12T08:37:00,,,31.513,34.452
נתיבות,12.11.2019,8:37,2019-11-12T08:37:00,,,31.513,34.452
כפר מימון ותושיה,12.11.2019,8:36,2019-11-12T08:37:00,,,31.513,34.452
שוקדה,12.11.2019,8:36,2019-11-12T08:37:00,,,31.513,34.452
באר גנים,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשקלון,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
ניר ישראל,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אזור תעשייה צפוני אשקלון,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשדוד - ג,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
גבעתי,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אזור תעשייה עד הלום,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
מתחם בני דרום,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשדוד - א,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
גן הדרום,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
בני דרום,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
ניר גלים,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשדוד - יא,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
מרינה,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
עזר,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
שתולים,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
שדה עוזיהו,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אמונים,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
גן יבנה,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
אשדוד - ח,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
בית עזרא,12.11.2019,8:31,2019-11-12T08:32:00,,,31.513,34.452
ניצנים,12.11.2019,8:31,2019-11-12T08:31:00,,,31.513,34.452
ניצן,12.11.2019,8:31,2019-11-12T08:31:00,,,31.513,34.452
זמרת ושובה,12.11.2019,8:25,2019-11-12T08:26:00,,,31.513,34.452
נחל עוז,12.11.2019,8:25,2019-11-12T08:26:00,,,31.513,34.452
עלומים,12.11.2019,8:25,2019-11-12T08:26:00,,,31.513,34.452
כפר עזה,12.11.2019,8:25,2019-11-12T08:26:00,,,31.513,34.452
סעד,12.11.2019,8:25,2019-11-12T08:26:00,,,31.513,34.452
עלומים,12.11.2019,8:25,2019-11-12T08:25:00,,,31.513,34.452
נחל עוז,12.11.2019,8:25,2019-11-12T08:25:00,,,31.513,34.452
כפר מימון ותושיה,12.11.2019,8:25,2019-11-12T08:25:00,,,31.513,34.452
בית הגדי,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
נתיבות,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
פלמחים,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
תקומה וחוות יזרעם,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
תקומה,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
רעים,12.11.2019,8:23,2019-11-12T08:24:00,,,31.513,34.452
סעד,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
זמרת ושובה,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
כפר מימון ותושיה,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
שרשרת,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
יושיביה,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
בית הגדי,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
נתיבות,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
תקומה,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
תקומה וחוות יזרעם,12.11.2019,8:23,2019-11-12T08:23:00,,,31.513,34.452
נחל עוז,12.11.2019,8:18,2019-11-12T08:18:00,,,31.513,34.452
יד מרדכי,12.11.2019,8:14,2019-11-12T08:15:00,,,31.513,34.452
נתיב העשרה,12.11.2019,8:14,2019-11-12T08:14:00,,,31.513,34.452
ניצן,12.11.2019,8:12,2019-11-12T08:13:00,,,31.513,34.452
בית עזרא,12.11.2019,8:12,2019-11-12T08:13:00,,,31.513,34.452
אזור תעשייה עד הלום,12.11.2019,8:12,2019-11-12T08:13:00,,,31.513,34.452
כרם ביבנה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
אשדוד - ג,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
שתולים,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
מתחם בני דרום,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
כפר אביב,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
גן יבנה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
מעון צופיה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
בן זכאי,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
אשדוד - יא,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
מרינה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
בני דרום,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
אשדוד - ח,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
גן הדרום,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
אשדוד - א,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
קבוצת יבנה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
כפר הנגיד,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
יבנה,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
ניר גלים,12.11.2019,8:12,2019-11-12T08:12:00,,,31.513,34.452
כיסופים,12.11.2019,8:09,2019-11-12T08:10:00,,,31.513,34.452
פלמחים,12.11.2019,8:01,2019-11-12T08:01:00,,,31.513,34.452
ראשון לציון - מערב,12.11.2019,8:00,2019-11-12T08:01:00,,,31.513,34.452
תל אביב - דרום העיר ויפו,12.11.2019,8:00,2019-11-12T08:00:00,,,31.513,34.452
בת-ים,12.11.2019,8:00,2019-11-12T08:00:00,,,31.513,34.452
חולון,12.11.2019,8:00,2019-11-12T08:00:00,,,31.513,34.452
תל אביב - מרכז העיר,12.11.2019,8:00,2019-11-12T08:00:00,,,31.513,34.452
חצב,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
אחווה,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
ינון,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
כפר הרי''ף וצומת ראם,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
גני טל,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
כפר אחים,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
גדרה,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
פארק תעשייה ראם,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
בני ראם,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
ביצרון,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
בני עי''ש,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
תלמי יחיאל,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
גן יבנה,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
משגב דב,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
נווה מבטח,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
אזור תעשייה כנות,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
כנות,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
מישר,12.11.2019,7:50,2019-11-12T07:51:00,,,31.513,34.452
יד בנימין,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
חצב,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
מזכרת בתיה,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
גני יוחנן,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
גני טל,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
בית אלעזרי,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
גדרה,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
בית חלקיה,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
קדרון,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
קריית עקרון,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
חפץ חיים,12.11.2019,7:49,2019-11-12T07:50:00,,,31.513,34.452
ניר עם,12.11.2019,7:46,2019-11-12T07:46:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
מפלסים,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
שדרות,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
 איבים,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
ניר עם,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
שדרות,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
 איבים,12.11.2019,7:45,2019-11-12T07:46:00,,,31.513,34.452
מבטחים עמיעוז ישע,12.11.2019,7:43,2019-11-12T07:44:00,,,31.513,34.452
מבטחים עמיעוז ישע,12.11.2019,7:42,2019-11-12T07:43:00,,,31.513,34.452
נחל עוז,12.11.2019,7:42,2019-11-12T07:42:00,,,31.513,34.452
סעד,12.11.2019,7:42,2019-11-12T07:42:00,,,31.513,34.452
עלומים,12.11.2019,7:42,2019-11-12T07:42:00,,,31.513,34.452
נתיב העשרה,12.11.2019,7:41,2019-11-12T07:41:00,,,31.513,34.452
יד מרדכי,12.11.2019,7:41,2019-11-12T07:41:00,,,31.513,34.452
ארז,12.11.2019,7:41,2019-11-12T07:41:00,,,31.513,34.452
כרמיה,12.11.2019,7:41,2019-11-12T07:41:00,,,31.513,34.452
כרמיה,12.11.2019,7:28,2019-11-12T07:29:00,,,31.513,34.452
נתיב העשרה,12.11.2019,7:28,2019-11-12T07:29:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,12.11.2019,7:28,2019-11-12T07:29:00,,,31.513,34.452
זיקים,12.11.2019,7:28,2019-11-12T07:29:00,,,31.513,34.452
תלמי יפה,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
יד מרדכי,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
גיאה,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
בית שקמה,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
מבקיעים,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
כרמיה,12.11.2019,7:11,2019-11-12T07:11:00,,,31.513,34.452
שדרות,12.11.2019,7:07,2019-11-12T07:07:00,,,31.513,34.452
 איבים,12.11.2019,7:07,2019-11-12T07:07:00,,,31.513,34.452
אור הנר,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
ארז,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
מפלסים,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
שדרות,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
 איבים,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
גבים,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
 מכללת ספיר,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
ניר עם,12.11.2019,7:06,2019-11-12T07:07:00,,,31.513,34.452
גן שורק,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
פארק תעשיות פלמחים,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
גבים,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
 מכללת ספיר,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
מפלסים,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
ארז,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
חולון,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
פלמחים,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
ראשון לציון - מערב,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
שדרות,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
 איבים,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
ניר עם,12.11.2019,7:05,2019-11-12T07:06:00,,,31.513,34.452
אזור תעשייה צפוני אשקלון,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
ניצן,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
באר גנים,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
זיקים,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
אשקלון,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
כרמיה,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
מבקיעים,12.11.2019,7:04,2019-11-12T07:05:00,,,31.513,34.452
מפלסים,12.11.2019,7:00,2019-11-12T07:00:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,7:00,2019-11-12T07:00:00,,,31.513,34.452
שדרות,12.11.2019,7:00,2019-11-12T07:00:00,,,31.513,34.452
 איבים,12.11.2019,7:00,2019-11-12T07:00:00,,,31.513,34.452
ניר עם,12.11.2019,7:00,2019-11-12T07:00:00,,,31.513,34.452
ניר עם,12.11.2019,6:59,2019-11-12T07:00:00,,,31.513,34.452
שדרות,12.11.2019,6:59,2019-11-12T07:00:00,,,31.513,34.452
 איבים,12.11.2019,6:59,2019-11-12T07:00:00,,,31.513,34.452
נתיב העשרה,12.11.2019,6:58,2019-11-12T06:58:00,,,31.513,34.452
שדרות,12.11.2019,6:52,2019-11-12T06:52:00,,,31.513,34.452
 איבים,12.11.2019,6:52,2019-11-12T06:52:00,,,31.513,34.452
ארז,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
ניר עם,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
חוות שיקמים,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
שדרות,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
 איבים,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
ניר עם,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
ארז,12.11.2019,6:51,2019-11-12T06:52:00,,,31.513,34.452
שדרות,12.11.2019,6:51,2019-11-12T06:51:00,,,31.513,34.452
 איבים,12.11.2019,6:51,2019-11-12T06:51:00,,,31.513,34.452
נתיב העשרה,12.11.2019,6:39,2019-11-12T06:39:00,,,31.513,34.452
זיקים,12.11.2019,6:39,2019-11-12T06:39:00,,,31.513,34.452
כרמיה,12.11.2019,6:39,2019-11-12T06:39:00,,,31.513,34.452
נתיב העשרה,12.11.2019,6:39,2019-11-12T06:39:00,,,31.513,34.452
אזור תעשייה צפוני אשקלון,12.11.2019,6:35,2019-11-12T06:36:00,,,31.513,34.452
באר גנים,12.11.2019,6:35,2019-11-12T06:36:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,12.11.2019,6:35,2019-11-12T06:35:00,,,31.513,34.452
אשקלון,12.11.2019,6:35,2019-11-12T06:35:00,,,31.513,34.452
ניר עם,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
שדרות,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
 איבים,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
מטווח ניר עם,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
גבים,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
 מכללת ספיר,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
מפלסים,12.11.2019,6:30,2019-11-12T06:30:00,,,31.513,34.452
שדרות,12.11.2019,6:29,2019-11-12T06:30:00,,,31.513,34.452
 איבים,12.11.2019,6:29,2019-11-12T06:30:00,,,31.513,34.452
ניר עם,12.11.2019,6:29,2019-11-12T06:30:00,,,31.513,34.452
עלומים,12.11.2019,6:19,2019-11-12T06:20:00,,,31.513,34.452
נחל עוז,12.11.2019,6:19,2019-11-12T06:20:00,,,31.513,34.452
כפר עזה,12.11.2019,6:19,2019-11-12T06:19:00,,,31.513,34.452
סעד,12.11.2019,6:19,2019-11-12T06:19:00,,,31.513,34.452
נחל עוז,12.11.2019,6:19,2019-11-12T06:19:00,,,31.513,34.452
סעד,12.11.2019,6:19,2019-11-12T06:19:00,,,31.513,34.452
כפר עזה,12.11.2019,6:18,2019-11-12T06:19:00,,,31.513,34.452
ניצן,12.11.2019,6:05,2019-11-12T06:06:00,,,31.513,34.452
ניצנים,12.11.2019,6:05,2019-11-12T06:06:00,,,31.513,34.452
כרמיה,12.11.2019,6:05,2019-11-12T06:05:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,12.11.2019,6:05,2019-11-12T06:05:00,,,31.513,34.452
זיקים,12.11.2019,6:05,2019-11-12T06:05:00,,,31.513,34.452
אשקלון,12.11.2019,6:05,2019-11-12T06:05:00,,,31.513,34.452
קדרון,12.11.2019,5:51,2019-11-12T05:52:00,,,31.513,34.452
גדרה,12.11.2019,5:51,2019-11-12T05:52:00,,,31.513,34.452
בית אלעזרי,12.11.2019,5:51,2019-11-12T05:52:00,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,12.11.2019,5:51,2019-11-12T05:51:00,,,31.513,34.452
אשדוד - א,12.11.2019,5:51,2019-11-12T05:51:00,,,31.513,34.452
אשדוד - יא,12.11.2019,5:51,2019-11-12T05:51:00,,,31.513,34.452
מרינה,12.11.2019,5:51,2019-11-12T05:51:00,,,31.513,34.452
שדרות,02.11.2019,1:59,2019-11-02T01:59:00,,,31.513,34.452
 איבים,02.11.2019,1:59,2019-11-02T01:59:00,,,31.513,34.452
שדרות,02.11.2019,1:57,2019-11-02T01:58:00,,,31.513,34.452
 איבים,02.11.2019,1:57,2019-11-02T01:58:00,,,31.513,34.452
גבים,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
 מכללת ספיר,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
מטווח ניר עם,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
ארז,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
ניר עם,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
שדרות,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
 איבים,01.11.2019,21:42,2019-11-01T21:42:00,,,31.513,34.452
ניר עם,01.11.2019,21:06,2019-11-01T21:07:00,,,31.513,34.452
ארז,01.11.2019,21:06,2019-11-01T21:07:00,,,31.513,34.452
שדרות,01.11.2019,21:06,2019-11-01T21:07:00,,,31.513,34.452
 איבים,01.11.2019,21:06,2019-11-01T21:07:00,,,31.513,34.452
שדרות,01.11.2019,21:06,2019-11-01T21:06:00,,,31.513,34.452
 איבים,01.11.2019,21:06,2019-11-01T21:06:00,,,31.513,34.452
ניר עם,01.11.2019,21:06,2019-11-01T21:06:00,,,31.513,34.452
שדרות,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
 איבים,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
ארז,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
גבים,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
 מכללת ספיר,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
ניר עם,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
מטווח ניר עם,01.11.2019,21:01,2019-11-01T21:01:00,,,31.513,34.452
שדרות,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
 איבים,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
מטווח ניר עם,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
אור הנר,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
גבים,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
 מכללת ספיר,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
ארז,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
ניר עם,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
שדרות,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
 איבים,01.11.2019,21:00,2019-11-01T21:01:00,,,31.513,34.452
עלומים,31.10.2019,20:06,2019-10-31T20:07:00,,,31.513,34.452
בארי,31.10.2019,20:06,2019-10-31T20:07:00,,,31.513,34.452
ארז,27.10.2019,9:38,2019-10-27T09:38:00,,,31.513,34.452
כיסופים,04.10.2019,23:48,2019-10-04T23:48:00,,,31.513,34.452
גבים,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
 מכללת ספיר,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
מטווח ניר עם,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
ארז,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
מפלסים,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
שדרות,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
 איבים,19.09.2019,18:17,2019-09-19T18:18:00,,,31.513,34.452
ניר עם,19.09.2019,18:17,2019-09-19T18:17:00,,,31.513,34.452
מבקיעים,12.09.2019,0:06,2019-09-12T00:06:00,,,31.513,34.452
זיקים,11.09.2019,23:36,2019-09-11T23:37:00,,,31.513,34.452
מבקיעים,11.09.2019,19:03,2019-09-11T19:03:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,11.09.2019,19:03,2019-09-11T19:03:00,,,31.513,34.452
נתיב העשרה,11.09.2019,13:15,2019-09-11T13:16:00,,,31.513,34.452
יד מרדכי,11.09.2019,13:15,2019-09-11T13:16:00,,,31.513,34.452
אשדוד - א,10.09.2019,21:08,2019-09-10T21:08:00,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,10.09.2019,21:07,2019-09-10T21:08:00,,,31.513,34.452
אשקלון,10.09.2019,21:07,2019-09-10T21:07:00,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,10.09.2019,21:07,2019-09-10T21:07:00,,,31.513,34.452
שדרות,06.09.2019,23:30,2019-09-06T23:30:00,,,31.513,34.452
 איבים,06.09.2019,23:30,2019-09-06T23:30:00,,,31.513,34.452
אור הנר,06.09.2019,23:30,2019-09-06T23:30:00,,,31.513,34.452
נתיב העשרה,28.08.2019,21:20,2019-08-28T21:20:00,,,31.513,34.452
שדרות,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
 איבים,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
גבים,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
 מכללת ספיר,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
ניר עם,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
אור הנר,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
ניר עם,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
ארז,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
שדרות,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
 איבים,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
אור הנר,25.08.2019,21:04,2019-08-25T21:04:00,,,31.513,34.452
שדרות,17.08.2019,20:58,2019-08-17T20:59:00,,,31.513,34.452
 איבים,17.08.2019,20:58,2019-08-17T20:59:00,,,31.513,34.452
גבים,17.08.2019,20:58,2019-08-17T20:59:00,,,31.513,34.452
 מכללת ספיר,17.08.2019,20:58,2019-08-17T20:59:00,,,31.513,34.452
מטווח ניר עם,17.08.2019,20:58,2019-08-17T20:58:00,,,31.513,34.452
גבים,17.08.2019,20:58,2019-08-17T20:58:00,,,31.513,34.452
 מכללת ספיר,17.08.2019,20:58,2019-08-17T20:58:00,,,31.513,34.452
מפלסים,17.08.2019,20:58,2019-08-17T20:58:00,,,31.513,34.452
